ScientistName,preparation,date,components,login,password
Мышлин Альберт Иванович,Амоксиклав,1497-03-02,Chemical_100 Chemical_2 Chemical_83,Мышлин_АИ,yQniH8GA0z
Столинская Дарья Викторовна,Алпразолам,1743-11-06,Chemical_75 Chemical_70 Chemical_49,Столинская_ДВ,yQniH8GA0z
Горбецкий Альберт Павлович,Ёжик,0968-10-24,Chemical_79 Chemical_33 Chemical_90,Горбецкий_АП,yQniH8GA0z
Личутина Екатерина Богдановна,Женьшень,1042-06-18,Chemical_39 Chemical_62 Chemical_89,Личутина_ЕБ,yQniH8GA0z
Двизов Ярослав Данилович,Амоксиклав,1339-01-01,Chemical_13 Chemical_46 Chemical_26,Двизов_ЯД,yQniH8GA0z
Шишулина Анастасия Дмитриевна,Мелоксикам,2001-07-13,Chemical_41 Chemical_68 Chemical_71,Шишулина_АД,yQniH8GA0z
Андрюшина Дарья Кирилловна,Кладрибин,1293-10-04,Chemical_92 Chemical_54 Chemical_82,Андрюшина_ДК,yQniH8GA0z
Оршин Антон Аркадиевич,Амитриптилин,1529-08-08,Chemical_91 Chemical_3 Chemical_39,Оршин_АА,yQniH8GA0z
Шляпников Иван Максимович,Оксикодон,1128-07-09,Chemical_61 Chemical_27 Chemical_97,Шляпников_ИМ,yQniH8GA0z
Самарков Вадим Андреевич,Железа препараты,0956-08-14,Chemical_42 Chemical_30 Chemical_66,Самарков_ВА,yQniH8GA0z
Колужина Виктория Богдановна,Виагра,1683-10-21,Chemical_7 Chemical_14 Chemical_66,Колужина_ВБ,yQniH8GA0z
Баласанов Георгий Данилович,Бетаметазон,1843-03-13,Chemical_45 Chemical_89 Chemical_70,Баласанов_ГД,yQniH8GA0z
Самолюбов Герасим Вадимович,Бактрим,1297-09-04,Chemical_44 Chemical_21 Chemical_5,Самолюбов_ГВ,yQniH8GA0z
Любиров Тарас Яковлевич,Бетаин,1848-08-18,Chemical_81 Chemical_15 Chemical_67,Любиров_ТЯ,yQniH8GA0z
Кочеляева Александра Игоревна,Лоразепам,0989-06-20,Chemical_89 Chemical_40 Chemical_79,Кочеляева_АИ,yQniH8GA0z
Плантюрина Алёна Аркадьевна,Индометацин,1915-06-14,Chemical_64 Chemical_99 Chemical_46,Плантюрина_АА,yQniH8GA0z
Мамаикина Лиза Леонидовна,Ретардин,1463-01-27,Chemical_31 Chemical_58 Chemical_82,Мамаикина_ЛЛ,yQniH8GA0z
Собина Галина Ивановна,Дектанол,1299-01-25,Chemical_87 Chemical_6 Chemical_84,Собина_ГИ,yQniH8GA0z
Антогина Лариса Евгеньевна,Железа препараты,1991-01-07,Chemical_86 Chemical_24 Chemical_78,Антогина_ЛЕ,yQniH8GA0z
Бандалетов Илья Викторович,Дикарбазин,1977-02-07,Chemical_86 Chemical_12 Chemical_48,Бандалетов_ИВ,yQniH8GA0z
Жарченков Николай Евгеньевич,Зинорам,1191-04-27,Chemical_49 Chemical_10 Chemical_23,Жарченков_НЕ,yQniH8GA0z
Семушин Эдуард Кириллович,Валацикловир,1178-02-21,Chemical_51 Chemical_23 Chemical_78,Семушин_ЭК,yQniH8GA0z
Курузаева Анна Алексеевна,Глюкозамин,1860-08-28,Chemical_43 Chemical_89 Chemical_72,Курузаева_АА,yQniH8GA0z
Худеньких Вадим Максимович,Амоксициллин,1986-02-21,Chemical_15 Chemical_41 Chemical_84,Худеньких_ВМ,yQniH8GA0z
Щучина Галина Эдуардовна,Дексаметазон,1181-07-23,Chemical_37 Chemical_89 Chemical_64,Щучина_ГЭ,yQniH8GA0z
Чарышкин Игорь Денисович,Рамиприл,1092-10-21,Chemical_41 Chemical_65 Chemical_60,Чарышкин_ИД,yQniH8GA0z
Желнеронов Георгий Тимофеевич,Аллопуринол,1955-12-21,Chemical_96 Chemical_44 Chemical_73,Желнеронов_ГТ,yQniH8GA0z
Тенлев Федор Игоревич,Омега-3 кислоты,1389-01-20,Chemical_60 Chemical_79 Chemical_80,Тенлев_ФИ,yQniH8GA0z
Дохин Борис Антонович,Левотироксин,1765-05-21,Chemical_86 Chemical_69 Chemical_98,Дохин_БА,yQniH8GA0z
Аляудинова Яна Аркадьевна,Дуодарт,0926-11-12,Chemical_81 Chemical_28 Chemical_46,Аляудинова_ЯА,yQniH8GA0z
Вотова Лариса Олеговна,Линезолид,1245-11-26,Chemical_82 Chemical_82 Chemical_78,Вотова_ЛО,yQniH8GA0z
Рыжекова Алиса Богдановна,Сетирозин,1531-11-26,Chemical_2 Chemical_6 Chemical_37,Рыжекова_АБ,yQniH8GA0z
Муренкаева Елизавета Аркадьевна,Омега-3 кислоты,0912-07-22,Chemical_81 Chemical_59 Chemical_73,Муренкаева_ЕА,yQniH8GA0z
Мокрышева Зинаида Вадимовна,Бетаметазон,1935-10-15,Chemical_36 Chemical_91 Chemical_93,Мокрышева_ЗВ,yQniH8GA0z
Дащинский Ярослав Данилович,Мидокалм,1198-09-04,Chemical_66 Chemical_33 Chemical_93,Дащинский_ЯД,yQniH8GA0z
Полванова Клавдия Олеговна,Спазмалгон,1544-04-05,Chemical_73 Chemical_90 Chemical_64,Полванова_КО,yQniH8GA0z
Мираков Михаил Алексиевич,Росувастатин,1424-02-15,Chemical_45 Chemical_6 Chemical_78,Мираков_МА,yQniH8GA0z
Коненкина Софья Леонидовна,Дектанол,1878-10-03,Chemical_24 Chemical_45 Chemical_72,Коненкина_СЛ,yQniH8GA0z
Лисанский Илья Максимович,Индометацин,1653-09-17,Chemical_42 Chemical_85 Chemical_96,Лисанский_ИМ,yQniH8GA0z
Домашников Яков Юрьевич,Ингавирин,1222-03-06,Chemical_52 Chemical_85 Chemical_87,Домашников_ЯЮ,yQniH8GA0z
Трошнин Павел Денисович,Парацетамол,1410-10-14,Chemical_75 Chemical_4 Chemical_52,Трошнин_ПД,yQniH8GA0z
Акимочкина Александра Аркадьевна,Ниссан,1755-10-23,Chemical_13 Chemical_37 Chemical_50,Акимочкина_АА,yQniH8GA0z
Бушина Софья Олеговна,Глюкозамин,1262-08-12,Chemical_62 Chemical_31 Chemical_84,Бушина_СО,yQniH8GA0z
Коптикова Раиса Вадимовна,Небиволол,1613-07-27,Chemical_54 Chemical_59 Chemical_29,Коптикова_РВ,yQniH8GA0z
Матюшова Надежда Василевна,Сульфасалазин,1362-08-01,Chemical_95 Chemical_17 Chemical_93,Матюшова_НВ,yQniH8GA0z
Яйцев Григорий Петрович,Алпразолам,1829-04-02,Chemical_100 Chemical_29 Chemical_69,Яйцев_ГП,yQniH8GA0z
Пырькова Алина Викторовна,Вальтрекс,1704-12-07,Chemical_36 Chemical_68 Chemical_52,Пырькова_АВ,yQniH8GA0z
Епанчина Клавдия Борисовна,Кладрибин,1451-07-16,Chemical_28 Chemical_71 Chemical_67,Епанчина_КБ,yQniH8GA0z
Михеюшкин Яков Игоревич,Тикалиптин,0905-03-24,Chemical_72 Chemical_18 Chemical_7,Михеюшкин_ЯИ,yQniH8GA0z
Гнуздев Евгений Яковлевич,Золедроновая кислота,2002-09-15,Chemical_27 Chemical_15 Chemical_14,Гнуздев_ЕЯ,yQniH8GA0z
Мятченкова Евгения Сергеевна,Омепразол,1273-04-07,Chemical_23 Chemical_29 Chemical_48,Мятченкова_ЕС,yQniH8GA0z
Оруджалиев Герасим Данилович,Рамиприл,0916-05-19,Chemical_33 Chemical_36 Chemical_98,Оруджалиев_ГД,yQniH8GA0z
Зыбинов Борис Тимофеевич,Парацетамол,1184-05-26,Chemical_41 Chemical_15 Chemical_54,Зыбинов_БТ,yQniH8GA0z
Лужинская Евгения Евгеньевна,Росувастатин,1217-08-04,Chemical_28 Chemical_3 Chemical_32,Лужинская_ЕЕ,yQniH8GA0z
Типтева София Богдановна,Омепразол,1056-08-24,Chemical_28 Chemical_97 Chemical_54,Типтева_СБ,yQniH8GA0z
Маслеева Ольга Петровна,Пропанолол,1624-06-15,Chemical_63 Chemical_10 Chemical_59,Маслеева_ОП,yQniH8GA0z
Чумакаев Денис Юриевич,Сульфасалазин,1852-09-27,Chemical_75 Chemical_27 Chemical_11,Чумакаев_ДЮ,yQniH8GA0z
Микрюков Аркадий Антонович,Урсофальк,1797-03-12,Chemical_92 Chemical_86 Chemical_95,Микрюков_АА,yQniH8GA0z
Пигунова Елизавета Федоровна,Триптаны,1546-12-10,Chemical_14 Chemical_68 Chemical_42,Пигунова_ЕФ,yQniH8GA0z
Ящикова Елизавета Максимовна,Бензоилпероксид,1887-05-26,Chemical_5 Chemical_18 Chemical_3,Ящикова_ЕМ,yQniH8GA0z
Аиненков Роман Леонидович,Мелатонин,1625-10-28,Chemical_77 Chemical_76 Chemical_24,Аиненков_РЛ,yQniH8GA0z
Даданина Ксения Максимовна,Енап,0984-11-05,Chemical_4 Chemical_7 Chemical_89,Даданина_КМ,yQniH8GA0z
Вазильева Марина Яковлевна,Валацикловир,1000-10-15,Chemical_31 Chemical_53 Chemical_1,Вазильева_МЯ,yQniH8GA0z
Колокатов Владислав Вадимович,Лоразепам,1731-01-12,Chemical_63 Chemical_47 Chemical_21,Колокатов_ВВ,yQniH8GA0z
Мадаминова Валерия Валерьевна,Транексамовая кислота,1219-09-11,Chemical_8 Chemical_80 Chemical_62,Мадаминова_ВВ,yQniH8GA0z
Ловгинская Оксана Богдановна,Итрафунгол,1517-02-21,Chemical_94 Chemical_29 Chemical_18,Ловгинская_ОБ,yQniH8GA0z
Копнин Роман Юрьевич,Протоник,1148-05-10,Chemical_30 Chemical_53 Chemical_37,Копнин_РЮ,yQniH8GA0z
Бызин Александр Олегович,Тикалиптин,0953-10-01,Chemical_93 Chemical_26 Chemical_28,Бызин_АО,yQniH8GA0z
Валяскина Раиса Леонидовна,Агонал,1355-01-24,Chemical_67 Chemical_61 Chemical_3,Валяскина_РЛ,yQniH8GA0z
Щекина Евгения Федоровна,Азитромицин,1555-01-19,Chemical_76 Chemical_69 Chemical_76,Щекина_ЕФ,yQniH8GA0z
Лучшев Федор Алексеевич,Омега-3 кислоты,1231-01-14,Chemical_58 Chemical_87 Chemical_97,Лучшев_ФА,yQniH8GA0z
Хубежев Никита Борисович,Небиволол,1175-06-13,Chemical_16 Chemical_71 Chemical_7,Хубежев_НБ,yQniH8GA0z
Агакишиев Степан Алексеевич,Мифепристон,1911-06-06,Chemical_54 Chemical_89 Chemical_44,Агакишиев_СА,yQniH8GA0z
Сгонников Михаил Кириллович,Ингавирин,1463-01-04,Chemical_67 Chemical_21 Chemical_35,Сгонников_МК,yQniH8GA0z
Гермоченов Аркадий Леонидович,Кетопрофен,1948-11-11,Chemical_74 Chemical_47 Chemical_87,Гермоченов_АЛ,yQniH8GA0z
Анисинкова Катерина Аркадьевна,Золаир,1414-12-11,Chemical_95 Chemical_7 Chemical_50,Анисинкова_КА,yQniH8GA0z
Тормасова Клавдия Дмитриевна,Омепразол,1559-05-19,Chemical_43 Chemical_18 Chemical_54,Тормасова_КД,yQniH8GA0z
Беклев Семён Яковлевич,Золедроновая кислота,1022-11-17,Chemical_54 Chemical_97 Chemical_80,Беклев_СЯ,yQniH8GA0z
Лузинов Вадим Михаилович,Дектанол,1537-12-04,Chemical_16 Chemical_83 Chemical_46,Лузинов_ВМ,yQniH8GA0z
Мизельков Дмитрий Викторович,Виагра,1414-09-17,Chemical_29 Chemical_76 Chemical_67,Мизельков_ДВ,yQniH8GA0z
Роговский Вадим Алексиевич,Иммунивит,1813-09-12,Chemical_99 Chemical_11 Chemical_30,Роговский_ВА,yQniH8GA0z
Затолопин Семён Олегович,Жасмин,1988-08-23,Chemical_86 Chemical_34 Chemical_26,Затолопин_СО,yQniH8GA0z
Кущенкова Алиса Михайловна,Бисопролол,1176-03-21,Chemical_77 Chemical_92 Chemical_31,Кущенкова_АМ,yQniH8GA0z
Хвощинская Катерина Федоровна,Золаир,0984-06-19,Chemical_8 Chemical_80 Chemical_30,Хвощинская_КФ,yQniH8GA0z
Шадыкина Кристина Яковлевна,Габапентин,1115-03-22,Chemical_18 Chemical_15 Chemical_92,Шадыкина_КЯ,yQniH8GA0z
Полхова Лариса Богдановна,Диклофенак,1391-04-27,Chemical_99 Chemical_70 Chemical_85,Полхова_ЛБ,yQniH8GA0z
Капланская Кристина Дмитриевна,Золекс,1616-09-13,Chemical_79 Chemical_52 Chemical_79,Капланская_КД,yQniH8GA0z
Чушева Лиза Кирилловна,Кетопрофен,1839-02-24,Chemical_6 Chemical_55 Chemical_56,Чушева_ЛК,yQniH8GA0z
Ахмярова Вероника Михайловна,Виагра,1363-05-21,Chemical_26 Chemical_28 Chemical_42,Ахмярова_ВМ,yQniH8GA0z
Ксынкин Кирилл Олегович,Евалар солгар мультивитамини,1915-03-18,Chemical_16 Chemical_27 Chemical_70,Ксынкин_КО,yQniH8GA0z
Лантюгов Анатолий Адамович,Левофлоксацин,1760-06-01,Chemical_21 Chemical_72 Chemical_4,Лантюгов_АА,yQniH8GA0z
Бложкина Анна Ивановна,Норматен,1557-07-05,Chemical_51 Chemical_67 Chemical_53,Бложкина_АИ,yQniH8GA0z
Гейдаров Артур Викторович,Бензоилпероксид,1251-01-09,Chemical_71 Chemical_94 Chemical_67,Гейдаров_АВ,yQniH8GA0z
Челинцев Александр Максимович,Алпразолам,1971-11-07,Chemical_52 Chemical_53 Chemical_81,Челинцев_АМ,yQniH8GA0z
Горшенин Анатолий Фёдорович,Нимесулид,1976-01-19,Chemical_7 Chemical_38 Chemical_13,Горшенин_АФ,yQniH8GA0z
Гомбожапов Андрей Юриевич,Пентоксифиллин,1060-03-13,Chemical_82 Chemical_78 Chemical_67,Гомбожапов_АЮ,yQniH8GA0z
Беларова Вероника Михайловна,Бензоилпероксид,0979-04-08,Chemical_86 Chemical_62 Chemical_41,Беларова_ВМ,yQniH8GA0z
Шестимиров Михаил Фёдорович,Железа препараты,1887-03-13,Chemical_87 Chemical_67 Chemical_20,Шестимиров_МФ,yQniH8GA0z
Масульская Инна Максимовна,Оланзапин,1286-04-02,Chemical_18 Chemical_9 Chemical_77,Масульская_ИМ,yQniH8GA0z
Сергушова Ева Викторовна,Железа препараты,1858-03-15,Chemical_30 Chemical_69 Chemical_24,Сергушова_ЕВ,yQniH8GA0z
Свецкая Наталья Ивановна,Диклофенак,1296-10-17,Chemical_63 Chemical_31 Chemical_40,Свецкая_НИ,yQniH8GA0z
Пудинова Мария Андреевна,Сетирозин,0961-06-17,Chemical_26 Chemical_95 Chemical_60,Пудинова_МА,yQniH8GA0z
Тихнова Ольга Богдановна,Глюкозамин,1124-07-15,Chemical_86 Chemical_62 Chemical_81,Тихнова_ОБ,yQniH8GA0z
Кофтерова Алёна Никитична,Левотироксин,1268-01-22,Chemical_99 Chemical_59 Chemical_84,Кофтерова_АН,yQniH8GA0z
Модоров Яков Фёдорович,Агонал,1157-01-26,Chemical_43 Chemical_32 Chemical_25,Модоров_ЯФ,yQniH8GA0z
